OBJECTID,FID_road,FCLASS,URBAN_CODE,ROUNDED_SPEED,Volume,Capacity,VCR,Artificial,MODE_TYPE,MILES,FID_HighwayBridge_3state,HighwayBridgeId,BridgeClass,Tract,Name,Owner,BridgeType,Width,NumSpans,Length,MaxSpanLength,SkewAngle,SeatLength,SeatWidth,YearBuilt,YearRemodeled,PierType,FoundationType,ScourIndex,Traffic,TrafficIndex,Condition,Cost,Latitude,Longitude,Comment
4425,132178,3,78229,45,13750.000000000000000,30000.000000000000000,0.458333333333333,0,road,0.313545600123628,3081,OR001700,HWB23,41047001602,I-5 (HWY 1),State Highway Agency,606,33.0000000,2,112,57,39,,,1997,,,,N,28000,,667,13770.915000000000873,44.983818999999997,-122.993827999999993,Functionally Obsolete
4426,132179,3,78229,45,13750.000000000000000,30000.000000000000000,0.458333333333333,0,road,0.081437374462726,3081,OR001700,HWB23,41047001602,I-5 (HWY 1),State Highway Agency,606,33.0000000,2,112,57,39,,,1997,,,,N,28000,,667,13770.915000000000873,44.983818999999997,-122.993827999999993,Functionally Obsolete
4427,294891,5,99999,55,406.000000000000000,9562.428571428550640,0.042457833485218,0,road,8.261162486076289,3118,OR005858,HWB23,41059951300,UMATILLA RIVER (ECHO),State Highway Agency,602,12.0000000,2,70,35,0,,,2000,,,,8,590,,788,3129.753400000000056,45.742161000000003,-119.199269000000001,
4428,57539,2,78229,55,17059.000000000000000,40000.000000100000761,0.426474999998934,0,road,0.589947135652491,5924,OR005525,HWB3 ,41047001503,CLAGGET CREEK,State Highway Agency,501,27.0000000,1,21,21,78,,,1984,,,,8,33100,,777,2112.583599999999933,44.981577999999999,-123.009703000000002,
4429,57539,2,78229,55,17059.000000000000000,40000.000000100000761,0.426474999998934,0,road,0.589947135652491,5925,OR005526,HWB3 ,41047001503,CLAGGETT CREEK,City or Municipal High...,501,10.0000000,1,22,21,12,,,1984,,,,8,1125,,767,819.697300000000041,44.982261000000001,-123.008838999999995,
4430,191114,3,99999,55,4700.000000000000000,10054.166666666649689,0.467467882304189,0,road,0.411777419019205,2775,OR006188,HWB19,41053020500,HWY 30,State Highway Agency,502,23.0000000,2,57,32,0,,,2006,,,,N,11500,,787,5800.097499999999854,44.934849999999997,-123.228549999999998,
4431,191115,3,99999,55,4700.000000000000000,10054.166666666649689,0.467467882304189,0,road,0.425419997331490,2775,OR006188,HWB19,41053020500,HWY 30,State Highway Agency,502,23.0000000,2,57,32,0,,,2006,,,,N,11500,,787,5800.097499999999854,44.934849999999997,-123.228549999999998,
4432,276694,4,99999,55,15250.000000000000000,30000.000000000000000,0.508333333333333,0,road,0.053171581517807,2775,OR006188,HWB19,41053020500,HWY 30,State Highway Agency,502,23.0000000,2,57,32,0,,,2006,,,,N,11500,,787,5800.097499999999854,44.934849999999997,-123.228549999999998,
4433,276695,4,99999,55,15250.000000000000000,30000.000000000000000,0.508333333333333,0,road,0.152800568392104,2775,OR006188,HWB19,41053020500,HWY 30,State Highway Agency,502,23.0000000,2,57,32,0,,,2006,,,,N,11500,,787,5800.097499999999854,44.934849999999997,-123.228549999999998,
4434,191113,3,99999,55,4700.000000000000000,10054.166666666649689,0.467467882304189,0,road,0.903644187889374,3159,OR006187,HWB23,41053020202,HWY 189,State Highway Agency,605,9.0000000,2,90,47,0,,,2006,,,,N,28100,,787,3017.976500000000215,44.933335999999997,-123.236581000000001,
4435,191114,3,99999,55,4700.000000000000000,10054.166666666649689,0.467467882304189,0,road,0.411777419019205,3159,OR006187,HWB23,41053020202,HWY 189,State Highway Agency,605,9.0000000,2,90,47,0,,,2006,,,,N,28100,,787,3017.976500000000215,44.933335999999997,-123.236581000000001,
4436,252347,4,99999,50,5300.000000000000000,11677.272727272749762,0.453873102374466,0,road,0.610586759488430,3159,OR006187,HWB23,41053020202,HWY 189,State Highway Agency,605,9.0000000,2,90,47,0,,,2006,,,,N,28100,,787,3017.976500000000215,44.933335999999997,-123.236581000000001,
4437,36494,1,99999,65,7227.000000000000000,32382.519230769248679,0.223175965665236,0,road,4.127689092880090,1542,OR001291,HWB15,41059951300,I-84 (HWY 006),State Highway Agency,402,10.0000000,4,106,49,24,,,1968,,,,N,30,,777,5429.806899999999587,45.753977999999996,-119.150925000000001,
4438,36494,1,99999,65,7227.000000000000000,32382.519230769248679,0.223175965665236,0,road,4.127689092880090,1544,OR001297,HWB15,41059951300,I-84 (HWY 006),State Highway Agency,402,10.0000000,4,93,40,0,,,1968,,,,N,30,,777,4763.887200000000121,45.753644000000001,-119.151105999999999,
4439,297771,5,99999,55,650.000000000000000,11910.150375939849255,0.054575297496923,0,road,25.237525644979499,4046,OR004722,HWB28,41005980000,CLACK RVR. (CARTER BR.),State Highway Agency,310,9.0000000,4,107,73,0,,,1970,1970,,,3,570,,666,2690.612399999999980,45.166811000000003,-122.155760999999998,
4440,272922,4,99999,55,3433.000000000000000,10590.009271523200368,0.324173465006440,0,road,2.882219303820860,2209,OR004803,HWB17,41047010400,ABIQUA CREEK,State Highway Agency,502,12.0000000,4,70,33,0,,,1966,,,,U,8300,,677,2933.507799999999861,45.031469000000001,-122.790735999999995,Functionally Obsolete
4441,131470,3,78229,55,1222.000000000000000,12012.630303030300638,0.101726263871763,0,road,0.683067849465065,7094,OR005848,HWB4 ,41053005300,GIBSON CREEK,State Highway Agency,505,28.0000000,1,26,26,4,,,2000,,,,8,18100,,777,3220.801699999999983,44.974775000000001,-123.068782999999996,
4442,198702,3,99999,65,1430.000000000000000,20013.024390243899688,0.071453468107354,0,road,2.338189176360460,19065,ID003057,HWB4 ,16061940002,DRAIN,State Highway Agency,319,54.0000000,1,7,7,29,,,1991,,,,8,3400,,NNN,1572.137199999999893,46.222499999999997,-116.437222000000006,
4443,145517,3,99998,25,2900.000000000000000,7800.000000000000000,0.371794871794872,0,road,0.134014961628731,5205,OR002980,HWB3 ,41053020203,RICKREALL CREEK,State Highway Agency,111,17.0000000,1,21,21,0,,,1961,1961,,,3,8000,,665,1330.145199999999932,44.925227999999997,-123.315793999999997,Functionally Obsolete
4444,162176,3,99998,55,500.000000000000000,10333.333333333350311,0.048387096774193,0,road,0.469172101114569,5205,OR002980,HWB3 ,41053020203,RICKREALL CREEK,State Highway Agency,111,17.0000000,1,21,21,0,,,1961,1961,,,3,8000,,665,1330.145199999999932,44.925227999999997,-123.315793999999997,Functionally Obsolete
4445,162177,3,99998,55,500.000000000000000,10333.333333333350311,0.048387096774193,0,road,0.295506450996593,5205,OR002980,HWB3 ,41053020203,RICKREALL CREEK,State Highway Agency,111,17.0000000,1,21,21,0,,,1961,1961,,,3,8000,,665,1330.145199999999932,44.925227999999997,-123.315793999999997,Functionally Obsolete
4446,145517,3,99998,25,2900.000000000000000,7800.000000000000000,0.371794871794872,0,road,0.134014961628731,5653,OR004841,HWB3 ,41053020202,RICKREALL CREEK,State Highway Agency,502,17.0000000,1,24,24,32,,,1969,,,,3,8000,,776,1520.165899999999965,44.925021999999998,-123.315261000000007,
4447,162176,3,99998,55,500.000000000000000,10333.333333333350311,0.048387096774193,0,road,0.469172101114569,5653,OR004841,HWB3 ,41053020202,RICKREALL CREEK,State Highway Agency,502,17.0000000,1,24,24,32,,,1969,,,,3,8000,,776,1520.165899999999965,44.925021999999998,-123.315261000000007,
4448,162177,3,99998,55,500.000000000000000,10333.333333333350311,0.048387096774193,0,road,0.295506450996593,5653,OR004841,HWB3 ,41053020202,RICKREALL CREEK,State Highway Agency,502,17.0000000,1,24,24,32,,,1969,,,,3,8000,,776,1520.165899999999965,44.925021999999998,-123.315261000000007,
4449,275889,4,99999,55,18600.000000000000000,28994.117647058850707,0.641509433962262,0,road,1.276031546008830,7715,OR007225,HWB4 ,41005023800,BUTTE CREEK,State Highway Agency,302,13.0000000,1,59,59,0,,,2013,,,,5,4200,,788,3393.344599999999900,45.059399999999997,-122.705100000000002,
4450,276708,4,99999,55,19400.000000000000000,29001.674746584398235,0.668926886792453,0,road,4.319195932322350,7715,OR007225,HWB4 ,41005023800,BUTTE CREEK,State Highway Agency,302,13.0000000,1,59,59,0,,,2013,,,,5,4200,,788,3393.344599999999900,45.059399999999997,-122.705100000000002,
4451,292714,5,99999,55,143.000000000000000,7741.066666666650235,0.018472906403941,0,road,13.241589285703300,6579,OR001763,HWB4 ,41059950400,MID FK COLD SPRINGS CRK,State Highway Agency,502,10.0000000,1,13,13,40,,,1998,,,,8,290,,777,575.143199999999979,45.820936000000003,-118.852885999999998,
4452,275900,4,99999,55,15346.000000000000000,30000.000000000000000,0.511533333333333,0,road,2.242924691633000,40,OR000106,HWB10,41053020500,BASKETT SLOUGH,State Highway Agency,204,14.0000000,2,13,6,0,,,1960,1960,,,8,11500,,767,466.143799999999999,44.950721999999999,-123.228525000000005,
4453,131482,3,78229,50,4228.000000000000000,30000.000000000000000,0.140933333333333,0,road,0.723993905640562,2421,OR005574,HWB17,41047002502,UPRR & INDIAN SCHOOL RD,State Highway Agency,501,24.0000000,4,73,20,0,,,1983,,,,N,16300,,776,6118.459200000000237,45.004933000000001,-122.991208000000000,
4454,132094,3,78229,25,6300.000000000000000,23773.763118440798280,0.264998013508144,0,road,0.273278090104433,2421,OR005574,HWB17,41047002502,UPRR & INDIAN SCHOOL RD,State Highway Agency,501,24.0000000,4,73,20,0,,,1983,,,,N,16300,,776,6118.459200000000237,45.004933000000001,-122.991208000000000,
4455,184081,3,99999,55,1800.000000000000000,5000.000000000000000,0.360000000000000,0,road,13.982203981628700,2045,OR003064,HWB17,41055950100,SLAUGHTERHOUSE CREEK,State Highway Agency,501,13.0000000,2,9,5,0,,,1961,,,,8,2600,,776,408.595700000000022,45.469631000000000,-120.746161000000001,
4456,28017,1,78229,60,42200.000000000000000,59821.625728032500774,0.705430510896748,0,road,0.239306946923183,1595,OR004505,HWB15,41047002502,I-5 (HWY 1),State Highway Agency,402,29.0000000,3,120,63,15,,,1975,,,,N,16300,,577,17826.158400000000256,45.005372000000001,-122.996447000000003,
4457,28018,1,78229,60,43700.000000000000000,59812.371638142001757,0.730618077884957,0,road,0.041255688891489,1595,OR004505,HWB15,41047002502,I-5 (HWY 1),State Highway Agency,402,29.0000000,3,120,63,15,,,1975,,,,N,16300,,577,17826.158400000000256,45.005372000000001,-122.996447000000003,
4458,28277,1,78229,60,43700.000000000000000,59812.371638142001757,0.730618077884957,0,road,0.819591158616656,1595,OR004505,HWB15,41047002502,I-5 (HWY 1),State Highway Agency,402,29.0000000,3,120,63,15,,,1975,,,,N,16300,,577,17826.158400000000256,45.005372000000001,-122.996447000000003,
4459,132093,3,78229,25,6300.000000000000000,23773.763118440798280,0.264998013508144,0,road,0.294843880281936,1595,OR004505,HWB15,41047002502,I-5 (HWY 1),State Highway Agency,402,29.0000000,3,120,63,15,,,1975,,,,N,16300,,577,17826.158400000000256,45.005372000000001,-122.996447000000003,
4460,132094,3,78229,25,6300.000000000000000,23773.763118440798280,0.264998013508144,0,road,0.273278090104433,1595,OR004505,HWB15,41047002502,I-5 (HWY 1),State Highway Agency,402,29.0000000,3,120,63,15,,,1975,,,,N,16300,,577,17826.158400000000256,45.005372000000001,-122.996447000000003,
4461,36846,1,99999,65,7150.000000000000000,29433.745583038849873,0.242918454935623,0,road,2.603913528633070,427,OR001219,HWB10,41059951300,I-84 (HWY 6),State Highway Agency,205,18.0000000,4,128,44,99,,,1989,1989,,,N,9800,,657,5901.073099999999613,45.763125000000002,-119.204166999999998,
4462,36847,1,99999,65,7150.000000000000000,29433.745583038849873,0.242918454935623,0,road,0.293098441157997,427,OR001219,HWB10,41059951300,I-84 (HWY 6),State Highway Agency,205,18.0000000,4,128,44,99,,,1989,1989,,,N,9800,,657,5901.073099999999613,45.763125000000002,-119.204166999999998,
4463,191179,3,99999,55,4900.000000000000000,30000.000000000000000,0.163333333333333,0,road,0.327554888704189,427,OR001219,HWB10,41059951300,I-84 (HWY 6),State Highway Agency,205,18.0000000,4,128,44,99,,,1989,1989,,,N,9800,,657,5901.073099999999613,45.763125000000002,-119.204166999999998,
4464,191971,3,99999,55,5400.000000000000000,30000.000000000000000,0.180000000000000,0,road,0.124113807587694,427,OR001219,HWB10,41059951300,I-84 (HWY 6),State Highway Agency,205,18.0000000,4,128,44,99,,,1989,1989,,,N,9800,,657,5901.073099999999613,45.763125000000002,-119.204166999999998,
4465,132093,3,78229,25,6300.000000000000000,23773.763118440798280,0.264998013508144,0,road,0.294843880281936,7466,OR006656,HWB4 ,41047001502,ULALI DRIVE,State Highway Agency,501,37.0000000,1,20,20,6,,,2006,,,,N,16300,,777,3273.891799999999876,45.005661000000003,-123.000386000000006,Functionally Obsolete
4466,191279,3,99999,55,5200.000000000000000,30000.000000000000000,0.173333333333333,0,road,0.429624203255004,4469,OR000424,HWB3 ,41059951300,FURNISH CANAL,State Highway Agency,522,23.0000000,1,22,21,21,,,1989,1989,,,8,9800,,767,1885.303799999999910,45.764952999999998,-119.204597000000007,
4467,191971,3,99999,55,5400.000000000000000,30000.000000000000000,0.180000000000000,0,road,0.124113807587694,4469,OR000424,HWB3 ,41059951300,FURNISH CANAL,State Highway Agency,522,23.0000000,1,22,21,21,,,1989,1989,,,8,9800,,767,1885.303799999999910,45.764952999999998,-119.204597000000007,
4468,36846,1,99999,65,7150.000000000000000,29433.745583038849873,0.242918454935623,0,road,2.603913528633070,1665,OR006548,HWB16,41059951300,UMATILLA R/UPRR/USRS CAN,State Highway Agency,402,14.0000000,4,147,67,26,,,2008,,,,5,16400,,888,13417.927400000000489,45.764000000000003,-119.211489000000000,
4469,36846,1,99999,65,7150.000000000000000,29433.745583038849873,0.242918454935623,0,road,2.603913528633070,2905,OR000604,HWB22,41059951300,UMATILLA R/UPRR/USRS CAN,State Highway Agency,602,13.0000000,6,166,30,0,,,1968,,,,3,16400,,666,7034.024400000000242,45.764408000000003,-119.211716999999993,
4470,292714,5,99999,55,143.000000000000000,7741.066666666650235,0.018472906403941,0,road,13.241589285703300,163,OR000584,HWB10,41059950400,MID FK COLD SPRINGS CRK,State Highway Agency,202,9.0000000,3,27,17,30,,,1955,,,,3,290,,667,622.378799999999956,45.827621999999998,-118.870478000000006,
4471,275894,4,99999,55,12946.000000000000000,29662.928665785999328,0.436437013548573,0,road,2.589462591527620,5276,OR003340,HWB3 ,41005024000,MARQUAM CREEK,State Highway Agency,501,13.0000000,1,11,11,0,,,1985,,,,3,4600,,777,532.803300000000036,45.078355999999999,-122.678458000000006,
4472,191279,3,99999,55,5200.000000000000000,30000.000000000000000,0.173333333333333,0,road,0.429624203255004,4375,OR000054,HWB3 ,41059951300,USRS FEED CANAL,State Highway Agency,501,22.0000000,1,15,15,11,,,1989,,,,8,9800,,875,1229.546000000000049,45.769328000000002,-119.204791999999998,
4473,173856,3,99999,35,8700.000000000000000,13430.000000000000000,0.647803425167535,0,road,2.079722072176420,7264,OR006131,HWB4 ,41005024304,SALMON RIVER,State Highway Agency,501,26.0000000,1,13,13,54,,,2005,,,,7,1200,,777,1495.372200000000021,45.283760999999998,-121.710200000000000,
4474,173856,3,99999,35,8700.000000000000000,13430.000000000000000,0.647803425167535,0,road,2.079722072176420,4652,OR001545,HWB3 ,41005024304,WARM SPRINGS  HWY 53,State Highway Agency,502,14.0000000,1,40,40,8,,,1974,,,,N,1200,,766,2086.502300000000105,45.283033000000003,-121.713830999999999,
4475,186558,3,99999,55,2500.000000000000000,11066.856330014250489,0.225899742930590,0,road,0.143228989604558,4652,OR001545,HWB3 ,41005024304,WARM SPRINGS  HWY 53,State Highway Agency,502,14.0000000,1,40,40,8,,,1974,,,,N,1200,,766,2086.502300000000105,45.283033000000003,-121.713830999999999,
4476,187158,3,99999,55,2500.000000000000000,11066.856330014250489,0.225899742930590,0,road,0.140467778800033,4652,OR001545,HWB3 ,41005024304,WARM SPRINGS  HWY 53,State Highway Agency,502,14.0000000,1,40,40,8,,,1974,,,,N,1200,,766,2086.502300000000105,45.283033000000003,-121.713830999999999,
4477,28277,1,78229,60,43700.000000000000000,59812.371638142001757,0.730618077884957,0,road,0.819591158616656,492,OR001539,HWB10,41047002502,LABISH BOTTOM,State Highway Agency,201,18.0000000,15,111,8,0,,,1975,,,,8,91400,,776,5117.336900000000242,45.016508000000002,-122.990744000000007,
4478,28284,1,78229,65,43700.000000000000000,59812.371638142001757,0.730618077884957,0,road,1.403863801900320,492,OR001539,HWB10,41047002502,LABISH BOTTOM,State Highway Agency,201,18.0000000,15,111,8,0,,,1975,,,,8,91400,,776,5117.336900000000242,45.016508000000002,-122.990744000000007,
4479,28277,1,78229,60,43700.000000000000000,59812.371638142001757,0.730618077884957,0,road,0.819591158616656,493,OR001540,HWB10,41047002502,LABISH BOTTOM,State Highway Agency,201,18.0000000,16,119,8,0,,,1975,,,,8,91400,,776,5486.153900000000249,45.016361000000003,-122.990442000000002,
4480,28284,1,78229,65,43700.000000000000000,59812.371638142001757,0.730618077884957,0,road,1.403863801900320,493,OR001540,HWB10,41047002502,LABISH BOTTOM,State Highway Agency,201,18.0000000,16,119,8,0,,,1975,,,,8,91400,,776,5486.153900000000249,45.016361000000003,-122.990442000000002,
4481,28277,1,78229,60,43700.000000000000000,59812.371638142001757,0.730618077884957,0,road,0.819591158616656,6473,OR008131,HWB3 ,41047002502,LABISH DITCH,County Highway Agency,701,8.0000000,1,8,7,9,,,1973,,,,U,580,,666,238.457400000000007,45.016711000000001,-122.991211000000007,
4482,28284,1,78229,65,43700.000000000000000,59812.371638142001757,0.730618077884957,0,road,1.403863801900320,6473,OR008131,HWB3 ,41047002502,LABISH DITCH,County Highway Agency,701,8.0000000,1,8,7,9,,,1973,,,,U,580,,666,238.457400000000007,45.016711000000001,-122.991211000000007,
4483,183350,3,99999,55,1620.000000000000000,9038.907363420450565,0.179225202213707,0,road,38.573014488323402,15450,ID000064,HWB10,16049960100,POST OFFICE CREEK,State Highway Agency,204,10.0000000,3,23,15,0,,,1960,,,,8,530,,767,553.786500000000046,46.466397000000001,-114.985775000000004,
4484,36846,1,99999,65,7150.000000000000000,29433.745583038849873,0.242918454935623,0,road,2.603913528633070,1534,OR001244,HWB15,41059951300,I-84 (HWY 6 MP 187.24),State Highway Agency,407,10.0000000,5,88,26,14,,,1967,,,,N,1196,,677,4507.764199999999619,45.768571999999999,-119.235956000000002,Functionally Obsolete
4485,177452,3,99999,45,6600.000000000000000,10700.000000000000000,0.616822429906542,0,road,7.571988105660420,3552,OR003096,HWB28,41041950800,ROCKY CREEK,County Highway Agency,111,7.0000000,11,110,49,0,,,2001,2001,,,5,10400,,676,2151.372299999999996,44.778368999999998,-124.071280999999999,Functionally Obsolete
4486,275894,4,99999,55,12946.000000000000000,29662.928665785999328,0.436437013548573,0,road,2.589462591527620,8050,OR003339,HWB5 ,41005024000,GARRETT CREEK,State Highway Agency,104,9.0000000,3,27,9,0,,,1953,,,,5,4600,,666,848.621899999999982,45.095117000000002,-122.657927999999998,Functionally Obsolete
4487,172926,3,99999,35,8700.000000000000000,13105.000000000000000,0.663868752384586,0,road,2.245603891080630,7807,OR007353,HWB4 ,41027950100,North Fork Mineral Creek,State Highway Agency,319,9.1000004,1,6,6,0,,,2011,,,,5,1200,,NNN,241.560100000000006,45.301197000000002,-121.674391999999997,
